Episode,Success_Rate
1,0.0
2,0.5
3,0.3333333333333333
4,0.25
5,0.2
6,0.16666666666666666
7,0.14285714285714285
8,0.125
9,0.1111111111111111
10,0.2
11,0.18181818181818182
12,0.16666666666666666
13,0.15384615384615385
14,0.14285714285714285
15,0.13333333333333333
16,0.125
17,0.11764705882352941
18,0.1111111111111111
19,0.10526315789473684
20,0.1
21,0.09523809523809523
22,0.09090909090909091
23,0.08695652173913043
24,0.08333333333333333
25,0.08
26,0.07692307692307693
27,0.07407407407407407
28,0.07142857142857142
29,0.06896551724137931
30,0.06666666666666667
31,0.06451612903225806
32,0.0625
33,0.06060606060606061
34,0.058823529411764705
35,0.05714285714285714
36,0.05555555555555555
37,0.05405405405405406
38,0.05263157894736842
39,0.05128205128205128
40,0.05
41,0.04878048780487805
42,0.047619047619047616
43,0.046511627906976744
44,0.045454545454545456
45,0.044444444444444446
46,0.043478260869565216
47,0.0425531914893617
48,0.041666666666666664
49,0.04081632653061224
50,0.04
51,0.0392156862745098
52,0.038461538461538464
53,0.03773584905660377
54,0.037037037037037035
55,0.03636363636363636
56,0.03571428571428571
57,0.03508771929824561
58,0.034482758620689655
59,0.03389830508474576
60,0.03333333333333333
61,0.03278688524590164
62,0.03225806451612903
63,0.031746031746031744
64,0.03125
65,0.03076923076923077
66,0.030303030303030304
67,0.029850746268656716
68,0.029411764705882353
69,0.028985507246376812
70,0.02857142857142857
71,0.028169014084507043
72,0.027777777777777776
73,0.0273972602739726
74,0.02702702702702703
75,0.02666666666666667
76,0.02631578947368421
77,0.025974025974025976
78,0.02564102564102564
79,0.02531645569620253
80,0.025
81,0.024691358024691357
82,0.024390243902439025
83,0.024096385542168676
84,0.023809523809523808
85,0.023529411764705882
86,0.023255813953488372
87,0.022988505747126436
88,0.022727272727272728
89,0.02247191011235955
90,0.022222222222222223
91,0.02197802197802198
92,0.021739130434782608
93,0.021505376344086023
94,0.02127659574468085
95,0.021052631578947368
96,0.020833333333333332
97,0.020618556701030927
98,0.02040816326530612
99,0.020202020202020204
100,0.02
101,0.019801980198019802
102,0.0196078431372549
103,0.019417475728155338
104,0.019230769230769232
105,0.01904761904761905
106,0.018867924528301886
107,0.018691588785046728
108,0.018518518518518517
109,0.01834862385321101
110,0.01818181818181818
111,0.018018018018018018
112,0.017857142857142856
113,0.017699115044247787
114,0.017543859649122806
115,0.017391304347826087
116,0.017241379310344827
117,0.017094017094017096
118,0.01694915254237288
119,0.01680672268907563
120,0.016666666666666666
121,0.01652892561983471
122,0.01639344262295082
123,0.016260162601626018
124,0.016129032258064516
125,0.016
126,0.015873015873015872
127,0.015748031496062992
128,0.015625
129,0.015503875968992248
130,0.015384615384615385
131,0.015267175572519083
132,0.015151515151515152
133,0.015037593984962405
134,0.014925373134328358
135,0.014814814814814815
136,0.014705882352941176
137,0.014598540145985401
138,0.014492753623188406
139,0.014388489208633094
140,0.014285714285714285
141,0.014184397163120567
142,0.014084507042253521
143,0.013986013986013986
144,0.020833333333333332
145,0.020689655172413793
146,0.02054794520547945
147,0.02040816326530612
148,0.02027027027027027
149,0.020134228187919462
150,0.02
151,0.019867549668874173
152,0.019736842105263157
153,0.0196078431372549
154,0.01948051948051948
155,0.01935483870967742
156,0.019230769230769232
157,0.01910828025477707
158,0.0189873417721519
159,0.018867924528301886
160,0.01875
161,0.018633540372670808
162,0.018518518518518517
163,0.018404907975460124
164,0.018292682926829267
165,0.01818181818181818
166,0.018072289156626505
167,0.017964071856287425
168,0.017857142857142856
169,0.01775147928994083
170,0.01764705882352941
171,0.017543859649122806
172,0.01744186046511628
173,0.017341040462427744
174,0.017241379310344827
175,0.017142857142857144
176,0.017045454545454544
177,0.01694915254237288
178,0.016853932584269662
179,0.01675977653631285
180,0.016666666666666666
181,0.016574585635359115
182,0.016483516483516484
183,0.01639344262295082
184,0.016304347826086956
185,0.016216216216216217
186,0.016129032258064516
187,0.016042780748663103
188,0.015957446808510637
189,0.015873015873015872
190,0.015789473684210527
191,0.015706806282722512
192,0.015625
193,0.015544041450777202
194,0.015463917525773196
195,0.015384615384615385
196,0.015306122448979591
197,0.015228426395939087
198,0.015151515151515152
199,0.01507537688442211
200,0.015
201,0.014925373134328358
202,0.01485148514851485
203,0.014778325123152709
204,0.014705882352941176
205,0.014634146341463415
206,0.014563106796116505
207,0.014492753623188406
208,0.014423076923076924
209,0.014354066985645933
210,0.014285714285714285
211,0.014218009478672985
212,0.014150943396226415
213,0.014084507042253521
214,0.014018691588785047
215,0.013953488372093023
216,0.013888888888888888
217,0.013824884792626729
218,0.013761467889908258
219,0.0136986301369863
220,0.013636363636363636
221,0.013574660633484163
222,0.013513513513513514
223,0.013452914798206279
224,0.013392857142857142
225,0.013333333333333334
226,0.01327433628318584
227,0.013215859030837005
228,0.013157894736842105
229,0.013100436681222707
230,0.013043478260869565
231,0.012987012987012988
232,0.01293103448275862
233,0.012875536480686695
234,0.01282051282051282
235,0.01276595744680851
236,0.012711864406779662
237,0.012658227848101266
238,0.012605042016806723
239,0.012552301255230125
240,0.0125
241,0.012448132780082987
242,0.012396694214876033
243,0.012345679012345678
244,0.012295081967213115
245,0.012244897959183673
246,0.012195121951219513
247,0.012145748987854251
248,0.012096774193548387
249,0.012048192771084338
250,0.012
251,0.01195219123505976
252,0.011904761904761904
253,0.011857707509881422
254,0.011811023622047244
255,0.011764705882352941
256,0.01171875
257,0.011673151750972763
258,0.011627906976744186
259,0.011583011583011582
260,0.011538461538461539
261,0.011494252873563218
262,0.011450381679389313
263,0.011406844106463879
264,0.011363636363636364
265,0.011320754716981131
266,0.011278195488721804
267,0.011235955056179775
268,0.011194029850746268
269,0.011152416356877323
270,0.011111111111111112
271,0.01107011070110701
272,0.011029411764705883
273,0.01098901098901099
274,0.010948905109489052
275,0.01090909090909091
276,0.010869565217391304
277,0.010830324909747292
278,0.01079136690647482
279,0.010752688172043012
280,0.010714285714285714
281,0.010676156583629894
282,0.010638297872340425
283,0.01060070671378092
284,0.01056338028169014
285,0.010526315789473684
286,0.01048951048951049
287,0.010452961672473868
288,0.010416666666666666
289,0.010380622837370242
290,0.010344827586206896
291,0.010309278350515464
292,0.010273972602739725
293,0.010238907849829351
294,0.01020408163265306
295,0.010169491525423728
296,0.010135135135135136
297,0.010101010101010102
298,0.010067114093959731
299,0.010033444816053512
300,0.01
301,0.009966777408637873
302,0.009933774834437087
303,0.009900990099009901
304,0.009868421052631578
305,0.009836065573770493
306,0.00980392156862745
307,0.009771986970684038
308,0.00974025974025974
309,0.009708737864077669
310,0.00967741935483871
311,0.00964630225080386
312,0.009615384615384616
313,0.009584664536741214
314,0.009554140127388535
315,0.009523809523809525
316,0.00949367088607595
317,0.00946372239747634
318,0.009433962264150943
319,0.009404388714733543
320,0.009375
321,0.009345794392523364
322,0.009316770186335404
323,0.009287925696594427
324,0.009259259259259259
325,0.009230769230769232
326,0.009202453987730062
327,0.012232415902140673
328,0.01524390243902439
329,0.015197568389057751
330,0.015151515151515152
331,0.015105740181268883
332,0.015060240963855422
333,0.015015015015015015
334,0.014970059880239521
335,0.014925373134328358
336,0.01488095238095238
337,0.01483679525222552
338,0.014792899408284023
339,0.014749262536873156
340,0.014705882352941176
341,0.01466275659824047
342,0.014619883040935672
343,0.014577259475218658
344,0.014534883720930232
345,0.014492753623188406
346,0.014450867052023121
347,0.01440922190201729
348,0.014367816091954023
349,0.014326647564469915
350,0.014285714285714285
351,0.014245014245014245
