Episode,Success_Rate
1,0.0
2,0.5
3,0.3333333333333333
4,0.5
5,0.4
6,0.5
7,0.42857142857142855
8,0.375
9,0.3333333333333333
10,0.4
11,0.36363636363636365
12,0.3333333333333333
13,0.3076923076923077
14,0.2857142857142857
15,0.26666666666666666
16,0.25
17,0.23529411764705882
18,0.2222222222222222
19,0.21052631578947367
20,0.2
21,0.19047619047619047
22,0.18181818181818182
23,0.17391304347826086
24,0.16666666666666666
25,0.16
26,0.15384615384615385
27,0.14814814814814814
28,0.14285714285714285
29,0.13793103448275862
30,0.13333333333333333
31,0.12903225806451613
32,0.125
33,0.12121212121212122
34,0.11764705882352941
35,0.11428571428571428
36,0.1111111111111111
37,0.10810810810810811
38,0.10526315789473684
39,0.10256410256410256
40,0.1
41,0.0975609756097561
42,0.09523809523809523
43,0.09302325581395349
44,0.09090909090909091
45,0.08888888888888889
46,0.08695652173913043
47,0.0851063829787234
48,0.08333333333333333
49,0.08163265306122448
50,0.08
51,0.0784313725490196
52,0.07692307692307693
53,0.07547169811320754
54,0.07407407407407407
55,0.07272727272727272
56,0.07142857142857142
57,0.07017543859649122
58,0.06896551724137931
59,0.06779661016949153
60,0.06666666666666667
61,0.06557377049180328
62,0.06451612903225806
63,0.06349206349206349
64,0.0625
65,0.06153846153846154
66,0.06060606060606061
67,0.05970149253731343
68,0.058823529411764705
69,0.057971014492753624
70,0.05714285714285714
71,0.056338028169014086
72,0.05555555555555555
73,0.0547945205479452
74,0.05405405405405406
75,0.05333333333333334
76,0.05263157894736842
77,0.05194805194805195
78,0.05128205128205128
79,0.05063291139240506
80,0.05
81,0.04938271604938271
82,0.04878048780487805
83,0.04819277108433735
84,0.047619047619047616
85,0.047058823529411764
86,0.046511627906976744
87,0.04597701149425287
88,0.045454545454545456
89,0.0449438202247191
90,0.044444444444444446
91,0.04395604395604396
92,0.043478260869565216
93,0.053763440860215055
94,0.05319148936170213
95,0.05263157894736842
96,0.052083333333333336
97,0.05154639175257732
98,0.05102040816326531
99,0.050505050505050504
100,0.05
101,0.04950495049504951
102,0.049019607843137254
103,0.04854368932038835
104,0.057692307692307696
105,0.05714285714285714
106,0.0660377358490566
107,0.06542056074766354
108,0.06481481481481481
109,0.06422018348623854
110,0.06363636363636363
111,0.06306306306306306
112,0.07142857142857142
113,0.07079646017699115
114,0.07894736842105263
115,0.08695652173913043
116,0.09482758620689655
117,0.10256410256410256
118,0.1016949152542373
119,0.10084033613445378
120,0.1
121,0.10743801652892562
122,0.11475409836065574
123,0.11382113821138211
124,0.12096774193548387
125,0.128
126,0.12698412698412698
127,0.12598425196850394
128,0.125
129,0.12403100775193798
130,0.12307692307692308
131,0.12213740458015267
132,0.12121212121212122
133,0.12030075187969924
134,0.11940298507462686
135,0.11851851851851852
136,0.11764705882352941
137,0.11678832116788321
138,0.11594202898550725
139,0.11510791366906475
140,0.11428571428571428
141,0.11347517730496454
142,0.11267605633802817
143,0.11188811188811189
144,0.1111111111111111
145,0.1103448275862069
146,0.1095890410958904
147,0.10884353741496598
148,0.10810810810810811
149,0.10738255033557047
150,0.10666666666666667
151,0.10596026490066225
152,0.10526315789473684
153,0.10457516339869281
154,0.1038961038961039
155,0.1032258064516129
156,0.10256410256410256
157,0.10191082802547771
158,0.10126582278481013
159,0.10062893081761007
160,0.1
161,0.09937888198757763
162,0.09876543209876543
163,0.09815950920245399
164,0.0975609756097561
165,0.09696969696969697
166,0.0963855421686747
167,0.09580838323353294
168,0.09523809523809523
169,0.09467455621301775
170,0.09411764705882353
171,0.0935672514619883
172,0.09302325581395349
173,0.09248554913294797
174,0.09195402298850575
175,0.09142857142857143
176,0.09090909090909091
177,0.0903954802259887
178,0.0898876404494382
179,0.0893854748603352
180,0.08888888888888889
181,0.08839779005524862
182,0.08791208791208792
183,0.09289617486338798
184,0.09239130434782608
185,0.0918918918918919
186,0.0913978494623656
187,0.09090909090909091
188,0.09042553191489362
189,0.08994708994708994
190,0.08947368421052632
191,0.08900523560209424
192,0.08854166666666667
193,0.08808290155440414
194,0.08762886597938144
195,0.08717948717948718
196,0.08673469387755102
197,0.08629441624365482
198,0.08585858585858586
199,0.08542713567839195
200,0.085
201,0.0845771144278607
202,0.08415841584158416
203,0.08374384236453201
204,0.08333333333333333
205,0.08292682926829269
206,0.0825242718446602
207,0.0821256038647343
208,0.08173076923076923
209,0.08133971291866028
210,0.08095238095238096
211,0.08056872037914692
212,0.08018867924528301
213,0.07981220657276995
214,0.0794392523364486
215,0.07906976744186046
216,0.0787037037037037
217,0.07834101382488479
218,0.0779816513761468
219,0.0776255707762557
220,0.07727272727272727
221,0.07692307692307693
222,0.07657657657657657
223,0.07623318385650224
224,0.07589285714285714
225,0.07555555555555556
226,0.0752212389380531
227,0.07488986784140969
228,0.07456140350877193
229,0.07423580786026202
230,0.07391304347826087
231,0.0735930735930736
232,0.07327586206896551
233,0.07296137339055794
234,0.07264957264957266
235,0.07234042553191489
236,0.07203389830508475
237,0.07172995780590717
238,0.07142857142857142
239,0.07112970711297072
240,0.07083333333333333
241,0.07053941908713693
242,0.07024793388429752
243,0.06995884773662552
244,0.06967213114754098
245,0.06938775510204082
246,0.06910569105691057
247,0.06882591093117409
248,0.06854838709677419
249,0.06827309236947791
250,0.068
251,0.06772908366533864
252,0.06746031746031746
253,0.06719367588932806
254,0.06692913385826772
255,0.06666666666666667
256,0.06640625
257,0.06614785992217899
258,0.06589147286821706
259,0.06563706563706563
260,0.06538461538461539
261,0.06513409961685823
262,0.0648854961832061
263,0.06463878326996197
264,0.06439393939393939
265,0.06415094339622641
266,0.06390977443609022
267,0.06367041198501873
268,0.06343283582089553
269,0.06319702602230483
270,0.06296296296296296
271,0.06273062730627306
272,0.0625
273,0.06227106227106227
274,0.06204379562043796
275,0.06181818181818182
276,0.06159420289855073
277,0.061371841155234655
278,0.06115107913669065
279,0.06093189964157706
280,0.060714285714285714
281,0.060498220640569395
282,0.06028368794326241
283,0.06007067137809187
284,0.05985915492957746
285,0.05964912280701754
286,0.05944055944055944
287,0.059233449477351915
288,0.059027777777777776
289,0.058823529411764705
290,0.05862068965517241
291,0.058419243986254296
292,0.05821917808219178
293,0.05802047781569966
294,0.05782312925170068
295,0.0576271186440678
296,0.057432432432432436
297,0.05723905723905724
298,0.05704697986577181
299,0.056856187290969896
300,0.056666666666666664
301,0.05647840531561462
302,0.056291390728476824
303,0.056105610561056105
304,0.05592105263157895
305,0.05573770491803279
306,0.05555555555555555
307,0.05537459283387622
308,0.05519480519480519
309,0.05501618122977346
310,0.054838709677419356
311,0.05466237942122187
312,0.05448717948717949
313,0.054313099041533544
314,0.054140127388535034
315,0.05396825396825397
316,0.05379746835443038
317,0.05362776025236593
318,0.05345911949685535
319,0.05329153605015674
320,0.053125
321,0.0529595015576324
322,0.052795031055900624
323,0.05263157894736842
324,0.05246913580246913
325,0.052307692307692305
326,0.05214723926380368
327,0.05198776758409786
328,0.051829268292682924
329,0.05167173252279635
330,0.051515151515151514
331,0.0513595166163142
332,0.05120481927710843
333,0.05105105105105105
334,0.05089820359281437
335,0.050746268656716415
336,0.050595238095238096
337,0.050445103857566766
338,0.05325443786982249
339,0.05309734513274336
340,0.05588235294117647
341,0.05571847507331378
342,0.05555555555555555
343,0.05539358600583091
344,0.055232558139534885
345,0.05507246376811594
346,0.05491329479768786
347,0.05763688760806916
348,0.05747126436781609
349,0.05730659025787966
350,0.05714285714285714
351,0.05698005698005698
352,0.056818181818181816
353,0.056657223796033995
354,0.05649717514124294
355,0.056338028169014086
356,0.056179775280898875
357,0.056022408963585436
358,0.055865921787709494
359,0.055710306406685235
360,0.05555555555555555
361,0.055401662049861494
362,0.055248618784530384
363,0.05509641873278237
364,0.054945054945054944
365,0.0547945205479452
366,0.0546448087431694
367,0.05449591280653951
368,0.05434782608695652
369,0.05420054200542006
370,0.05405405405405406
371,0.05390835579514825
372,0.053763440860215055
373,0.05361930294906166
374,0.053475935828877004
375,0.05333333333333334
376,0.05319148936170213
377,0.05305039787798409
378,0.05291005291005291
379,0.052770448548812667
380,0.05263157894736842
381,0.05249343832020997
382,0.05235602094240838
383,0.05221932114882506
384,0.052083333333333336
385,0.05194805194805195
386,0.05181347150259067
387,0.05167958656330749
388,0.05154639175257732
389,0.05141388174807198
390,0.05128205128205128
391,0.05115089514066496
392,0.05102040816326531
393,0.05089058524173028
394,0.050761421319796954
395,0.05063291139240506
396,0.050505050505050504
397,0.05037783375314862
398,0.05025125628140704
399,0.05012531328320802
400,0.05
401,0.04987531172069826
402,0.04975124378109453
403,0.04962779156327544
404,0.04950495049504951
405,0.04938271604938271
406,0.04926108374384237
407,0.04914004914004914
408,0.049019607843137254
409,0.0488997555012225
410,0.04878048780487805
411,0.04866180048661801
412,0.04854368932038835
413,0.048426150121065374
414,0.04830917874396135
415,0.04819277108433735
416,0.04807692307692308
417,0.047961630695443645
418,0.04784688995215311
419,0.0477326968973747
420,0.047619047619047616
421,0.047505938242280284
422,0.04739336492890995
423,0.04728132387706856
424,0.04716981132075472
425,0.047058823529411764
426,0.046948356807511735
427,0.0468384074941452
428,0.04672897196261682
429,0.046620046620046623
430,0.046511627906976744
431,0.04640371229698376
432,0.046296296296296294
433,0.046189376443418015
434,0.04608294930875576
435,0.04597701149425287
436,0.045871559633027525
437,0.04576659038901602
438,0.045662100456621
439,0.04555808656036447
440,0.045454545454545456
441,0.045351473922902494
442,0.04524886877828054
443,0.045146726862302484
444,0.04504504504504504
445,0.0449438202247191
446,0.04484304932735426
447,0.0447427293064877
448,0.044642857142857144
449,0.044543429844097995
450,0.044444444444444446
451,0.04434589800443459
452,0.04424778761061947
453,0.04415011037527594
454,0.04405286343612335
455,0.04395604395604396
456,0.043859649122807015
457,0.0437636761487965
458,0.043668122270742356
459,0.04357298474945534
460,0.043478260869565216
461,0.04338394793926247
462,0.04329004329004329
463,0.04319654427645788
464,0.04310344827586207
465,0.043010752688172046
466,0.04291845493562232
467,0.042826552462526764
468,0.042735042735042736
469,0.042643923240938165
470,0.0425531914893617
471,0.04246284501061571
472,0.0423728813559322
473,0.042283298097251586
474,0.04219409282700422
475,0.042105263157894736
476,0.04201680672268908
477,0.041928721174004195
478,0.04184100418410042
479,0.04175365344467641
480,0.041666666666666664
481,0.04158004158004158
482,0.04149377593360996
483,0.041407867494824016
484,0.04338842975206612
485,0.04329896907216495
486,0.043209876543209874
487,0.043121149897330596
488,0.0430327868852459
489,0.04294478527607362
490,0.04285714285714286
491,0.04276985743380855
492,0.042682926829268296
493,0.04259634888438134
494,0.04251012145748988
495,0.04242424242424243
496,0.04435483870967742
497,0.04426559356136821
498,0.04417670682730924
499,0.04408817635270541
500,0.044
501,0.043912175648702596
502,0.043824701195219126
503,0.0437375745526839
504,0.04365079365079365
505,0.04356435643564356
506,0.043478260869565216
507,0.04339250493096647
508,0.04330708661417323
509,0.043222003929273084
510,0.043137254901960784
511,0.043052837573385516
512,0.04296875
513,0.042884990253411304
514,0.042801556420233464
515,0.04271844660194175
516,0.04263565891472868
517,0.0425531914893617
518,0.04247104247104247
519,0.04238921001926782
520,0.04230769230769231
521,0.04222648752399232
522,0.0421455938697318
523,0.04206500956022945
524,0.04198473282442748
525,0.0419047619047619
526,0.04182509505703422
527,0.04174573055028463
528,0.041666666666666664
529,0.04158790170132325
530,0.04150943396226415
531,0.04143126177024482
532,0.041353383458646614
533,0.04127579737335835
534,0.04119850187265917
535,0.041121495327102804
536,0.041044776119402986
537,0.040968342644320296
538,0.040892193308550186
539,0.04081632653061224
540,0.040740740740740744
541,0.04066543438077634
542,0.04059040590405904
543,0.040515653775322284
544,0.04044117647058824
545,0.04036697247706422
546,0.040293040293040296
547,0.04021937842778794
548,0.040145985401459854
549,0.04007285974499089
550,0.04
551,0.039927404718693285
552,0.03985507246376811
553,0.039783001808318265
554,0.039711191335740074
555,0.03963963963963964
556,0.039568345323741004
557,0.03949730700179533
558,0.03942652329749104
559,0.03935599284436494
560,0.039285714285714285
561,0.0392156862745098
562,0.03914590747330961
563,0.03907637655417407
564,0.03900709219858156
565,0.03893805309734513
566,0.038869257950530034
567,0.03880070546737213
568,0.03873239436619718
569,0.03866432337434095
570,0.03859649122807018
571,0.03852889667250438
572,0.038461538461538464
573,0.038394415357766144
574,0.03832752613240418
575,0.03826086956521739
576,0.03819444444444445
577,0.038128249566724434
578,0.03806228373702422
579,0.037996545768566495
580,0.03793103448275862
581,0.0378657487091222
582,0.037800687285223365
583,0.03773584905660377
584,0.03767123287671233
585,0.037606837606837605
586,0.03754266211604096
587,0.03747870528109029
588,0.03741496598639456
589,0.03735144312393888
590,0.03728813559322034
591,0.03722504230118443
592,0.037162162162162164
593,0.03709949409780776
594,0.037037037037037035
595,0.03697478991596639
596,0.03691275167785235
597,0.03685092127303183
598,0.03678929765886288
599,0.03672787979966611
600,0.03666666666666667
601,0.036605657237936774
602,0.036544850498338874
603,0.03648424543946932
604,0.03642384105960265
605,0.03636363636363636
606,0.036303630363036306
607,0.036243822075782535
608,0.03618421052631579
609,0.0361247947454844
610,0.036065573770491806
611,0.03600654664484452
612,0.03594771241830065
613,0.03588907014681892
614,0.035830618892508145
615,0.03577235772357724
616,0.03571428571428571
617,0.03565640194489465
618,0.03559870550161812
619,0.035541195476575124
620,0.035483870967741936
621,0.03542673107890499
622,0.03536977491961415
623,0.03531300160513644
624,0.035256410256410256
625,0.0352
626,0.03514376996805112
627,0.03668261562998405
628,0.03662420382165605
629,0.03656597774244833
630,0.03650793650793651
631,0.03645007923930269
632,0.03639240506329114
633,0.036334913112164295
634,0.03627760252365931
635,0.03622047244094488
636,0.036163522012578615
637,0.03610675039246468
638,0.03605015673981191
639,0.03599374021909233
640,0.0359375
641,0.0358814352574103
642,0.03582554517133956
643,0.03576982892690513
644,0.03571428571428571
645,0.03565891472868217
646,0.03560371517027864
647,0.03554868624420402
648,0.035493827160493825
649,0.03543913713405239
650,0.03538461538461538
651,0.03533026113671275
652,0.0352760736196319
653,0.03522205206738132
654,0.035168195718654434
655,0.035114503816793895
656,0.0350609756097561
657,0.0350076103500761
658,0.034954407294832825
659,0.03490136570561457
660,0.03484848484848485
661,0.03479576399394856
662,0.03474320241691843
663,0.03469079939668175
664,0.03463855421686747
665,0.03458646616541353
666,0.03453453453453453
667,0.034482758620689655
668,0.0344311377245509
669,0.0343796711509716
670,0.034328358208955224
671,0.03427719821162444
672,0.03422619047619048
673,0.03417533432392273
674,0.03412462908011869
675,0.034074074074074076
676,0.034023668639053255
677,0.033973412112259974
678,0.03392330383480826
679,0.033873343151693665
680,0.033823529411764704
681,0.033773861967694566
682,0.03372434017595308
683,0.03367496339677892
684,0.033625730994152045
685,0.033576642335766425
686,0.033527696793002916
687,0.033478893740902474
688,0.03343023255813953
689,0.033381712626995644
690,0.03333333333333333
691,0.03328509406657019
692,0.033236994219653176
693,0.03318903318903319
694,0.03314121037463977
695,0.033093525179856115
696,0.033045977011494254
697,0.03299856527977044
698,0.0329512893982808
699,0.032904148783977114
700,0.032857142857142856
701,0.03281027104136947
702,0.03276353276353276
703,0.032716927453769556
704,0.032670454545454544
705,0.032624113475177303
706,0.032577903682719546
707,0.03253182461103253
708,0.03248587570621469
709,0.03244005641748942
710,0.0323943661971831
711,0.03234880450070324
712,0.032303370786516857
713,0.03225806451612903
714,0.03221288515406162
715,0.032167832167832165
716,0.03212290502793296
717,0.03207810320781032
718,0.03203342618384401
719,0.031988873435326845
720,0.03194444444444444
721,0.0319001386962552
722,0.03185595567867036
723,0.0318118948824343
724,0.031767955801104975
725,0.031724137931034485
726,0.03168044077134986
727,0.03163686382393398
728,0.03159340659340659
729,0.03155006858710562
730,0.031506849315068496
731,0.03146374829001368
732,0.031420765027322405
733,0.03137789904502047
734,0.031335149863760216
735,0.031292517006802724
736,0.03125
737,0.031207598371777476
738,0.03116531165311653
739,0.03112313937753721
740,0.031081081081081083
741,0.0310391363022942
742,0.03099730458221024
743,0.03095558546433378
744,0.030913978494623656
745,0.03087248322147651
746,0.030831099195710455
747,0.030789825970548863
748,0.03074866310160428
749,0.030707610146862484
750,0.030666666666666665
751,0.03062583222370173
752,0.030585106382978722
753,0.03054448871181939
754,0.03050397877984085
755,0.030463576158940398
756,0.03042328042328042
757,0.03038309114927345
758,0.030343007915567283
759,0.030303030303030304
760,0.030263157894736843
761,0.030223390275952694
