Episode,Epsilon
1,1.0
2,1.0
3,1.0
4,1.0
5,0.9752487531218751
6,0.946354579813443
7,0.9091562615825302
8,0.8690529955452602
9,0.8433051360508336
10,0.8183201210226743
11,0.7940753492934954
12,0.7552531090661897
13,0.7328768546436799
14,0.7076077347272662
15,0.6696478204705644
16,0.6305556603555866
17,0.6057704364907278
18,0.5618938591163328
19,0.5238143793828016
20,0.4810273709480478
21,0.4598090507939749
22,0.43952667968844233
23,0.4159480862733536
24,0.39561243860243744
25,0.37816180712868996
26,0.3472722151889232
27,0.3237376186352221
28,0.3033145315372582
29,0.27853872940185365
30,0.2662522686041882
31,0.25450776877280124
32,0.24328132378095624
33,0.22566020663225933
34,0.21462770857094118
35,0.20209834538617025
36,0.18840216465300522
37,0.17475600159032884
38,0.16455423674261854
39,0.1549480222912372
40,0.14811319969530845
41,0.14229132060898236
42,0.13738520790976036
43,0.13198501352907185
44,0.1261630989318213
45,0.1176130407830293
46,0.11299003011401039
47,0.10586201936274783
48,0.10119240105273684
49,0.09721483575406
50,0.09339361644125409
51,0.0888276147181114
52,0.08448484422350626
53,0.07875931641927113
54,0.07268942442628039
55,0.06844601986126451
56,0.06575561514114299
57,0.06254083169574957
58,0.05714511431233153
59,0.053006034755694834
60,0.04966213277390804
61,0.04583472801998072
62,0.04425437624418858
63,0.04251487140556204
64,0.04104898613852031
65,0.03923829805195549
66,0.03694767635022522
67,0.03585300941485119
68,0.03479077471386296
69,0.033423255248208356
70,0.030539660091838977
71,0.029192542808371146
72,0.026275840769466357
73,0.024129537298457977
74,0.022835098131175
75,0.021181128426399323
76,0.020044857891939702
77,0.018780321875645996
78,0.01724627885940145
79,0.016485538227150154
80,0.015215016325303928
81,0.014543875539898159
82,0.013832827362230486
83,0.012702913170639124
84,0.011782828070678488
85,0.010658869760009713
86,0.010036634861955105
87,0.00998645168764533
88,0.00998645168764533
89,0.00998645168764533
90,0.00998645168764533
91,0.00998645168764533
92,0.00998645168764533
93,0.00998645168764533
94,0.00998645168764533
95,0.00998645168764533
96,0.00998645168764533
97,0.00998645168764533
98,0.00998645168764533
99,0.00998645168764533
100,0.00998645168764533
101,0.00998645168764533
102,0.00998645168764533
103,0.00998645168764533
104,0.00998645168764533
105,0.00998645168764533
106,0.00998645168764533
107,0.00998645168764533
108,0.00998645168764533
109,0.00998645168764533
110,0.00998645168764533
111,0.00998645168764533
112,0.00998645168764533
